10033.Stage_0.4-1.1.1.-	10047.Stage_0.4-3.1.1.-	10055.Stage_0.4-1.1.1.-	10081.Stage_0.4-3.1.1.-	10134.Stage_0.4-1.1.1.-	10140.Stage_0.4-1.1.1.PrePost_sporadic	10154.Stage_0.4-1.1.1.-	10165.Stage_0.4-1.1.1.PrePost_sporadic	10177.Stage_0.4-1.1.1.-	10198.Stage_0.4-2.1.1.-	10203.Stage_0.5-3.1.1.-	10334.Stage_0.4-1.1.1.-	10338.Stage_0.4-1.1.1.PrePost_sporadic	10345.Stage_0.4-1.1.1.PrePost_sporadic	10358.Stage_0.4-1.1.1.-	10366.Stage_0.4-1.1.1.PrePost_sporadic	10385.Stage_0.4-1.1.1.PrePost_sporadic	10545.Stage_0.4-1.1.1.PrePost_sporadic	10565.Stage_0.4-1.1.1.PrePost_sporadic	10568.Stage_0.4-1.1.1.-	10576.Stage_0.4-1.1.1.-	10579.Stage_0.4-1.1.1.PrePost_sporadic	10596.Stage_0.4-1.1.1.PrePost_sporadic	10601.Stage_0.4-1.1.1.-	10648.Stage_0.4-1.1.1.-	10697.Stage_0.4-1.1.1.PrePost_sporadic	10722.Stage_0.4-1.1.1.-	10749.Stage_0.4-1.1.1.-	10756.Stage_0.4-1.1.1.-	10785.Stage_0.4-1.1.1.Shibata	10814.Stage_0.4-3.1.1.-	10853.Stage_0.4-1.1.1.-	10860.Stage_0.4-1.1.1.-	10866.Stage_0.4-1.1.1.-	10880.Stage_0.4-1.1.1.-	10888.Stage_0.4-1.1.1.-	10911.Stage_0.4-1.1.1.-	10934.Stage_0.4-1.1.1.-	10935.Stage_0.4-1.1.1.-	10967.Stage_0.4-1.1.1.-	10975.Stage_0.4-1.1.1.-	10980.Stage_0.4-1.1.1.-	10989.Stage_0.4-1.1.1.-	10992.Stage_0.4-1.1.1.-	11006.Stage_0.4-6.1.1.Shibata	11008.Stage_0.4-1.1.1.-	11011.Stage_0.4-1.1.1.-	11029.Stage_0.4-1.1.1.-	11048.Stage_0.4-1.1.1.Shibata	11110.Stage_0.4-1.1.1.-	11121.Stage_0.4-1.1.1.-	11151.Stage_0.4-1.1.1.-	11224.Stage_0.4-1.1.1.-	11237.Stage_0.4-1.1.1.-	11241.Stage_0.4-1.1.1.-	11281.Stage_0.4-1.1.1.-	11417.Stage_0.4-1.1.1.-	11423.Stage_0.4-1.1.1.-	11433.Stage_0.4-1.1.1.-	11438.Stage_0.4-1.1.1.-	11445.Stage_0.4-1.1.1.-	11453.Stage_0.4-1.1.1.-	11498.Stage_0.4-1.1.1.-	11510.Stage_0.4-1.1.1.-	11512.Stage_0.4-1.1.1.-	11819.Stage_0.4-6.1.1.-	11836.Stage_0.4-1.1.1.-	11851.Stage_0.4-1.1.1.-	11879.Stage_0.4-1.1.1.-	11891.Stage_0.4-1.1.1.-	11893.Stage_0.4-1.1.1.-	11929.Stage_0.4-1.1.1.-	11993.Stage_0.4-6.1.1.-	
Moryella	2.66666666667	5.9	12.2591269841	9.66626984127	7.37222222222	3.66666666667	10.7222222222	3.37619047619	5.53333333334	0.0	0.5	1.01904761905	3.28571428571	5.96666666667	15.7317460318	0.666666666666	5.33333333334	0.521825396825	5.6123015873	14.6345238095	3.6	3.57619047619	2.5	5.16666666667	0.1	3.16666666667	0.833333333333	6.7	1.72222222222	10.7583333333	0.642857142857	0.111111111111	1.73333333333	0.833333333333	1.5	0.285714285714	4.23333333334	7.36666666667	2.81904761905	2.50952380953	0.785714285714	0.0	5.24166666667	1.03333333333	7.76666666667	2.33333333333	1.14285714286	0.142857142857	14.0857142857	1.9	4.36666666667	0.0	1.28571428571	0.0	1.46666666667	8.1	8.93333333334	1.0	1.125	5.0	6.31666666667	11.6333333333	4.03333333333	6.12500000001	6.5	1.05555555556	8.15	0.2	2.33333333333	7.11111111112	7.60000000001	0.0	21.8916666667
Vibrionimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211111111111	0.0	0.0	0.0	0.0	0.0
Geoalkalibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrilyobacter	0.0	0.0	0.5	0.0	11.3777777778	0.0	56.0444444444	0.0	0.0	0.85	0.0	0.0	0.0	0.0	0.0	0.866666666666	0.0	0.0	0.0	0.3	4.21111111111	0.0	0.0	0.0	0.0	0.0	1.62222222222	0.2	0.0	2.03611111111	2.73333333333	83.9722222222	70.2888888889	0.0	6.58888888889	6.66666666667	0.0	0.0	0.0	2.34444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53333333333	0.0	0.0	22.65	0.0	0.9	0.0	3.26666666667	0.0	0.0	0.622222222222	0.0	209.022222222	0.0	0.0	0.0	0.0	0.0
Halobacteriovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerorhabdus	0.0	0.666666666666	0.0	0.666666666666	7.73333333333	0.0	3.0	4.0	0.0	0.0	0.0	3.0	0.666666666666	2.0	0.0	1.33333333333	0.0	2.5	0.0	0.0	4.33333333333	0.833333333333	0.166666666667	0.5	0.0	0.333333333333	0.666666666666	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	2.0	1.22222222222	0.0	0.333333333334	1.5	2.5	0.0	0.666666666666	0.0	0.0	0.0	1.0	0.0	2.5	0.0	0.0	0.0	1.53333333333	0.333333333333	0.0	2.0	0.0	0.0	0.0	0.222222222222	1.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0
Flexithrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Barrientosiimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adhaeribacter	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666668	0.0	0.333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryptosporangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thalassotalea	0.0	3.0	2.0	7.0	2.3	3.0	5.0	2.0	0.0	1.0	0.0	8.0	9.0	1.0	0.0	0.0	0.0	0.0	1.5	0.5	0.5	1.5	0.0	0.0	0.0	1.4	0.0	0.5	0.0	0.0	1.1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	1.0	0.4	0.0	2.0	0.0	2.0	4.0
Draconibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Catenovulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlamydia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Albimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sutterella	53.5333333333	336.133333333	1826.73333333	1099.3	1971.26666667	880.9	4781.10396825	636.433333333	1318.8952381	1.0	26.15	38.4	3314.80952381	83.4214285714	51.1666666667	2068.86666667	1152.29444444	94.5666666667	315.052380952	1173.45	659.033333333	1020.51666667	0.0	13.25	1.1	193.0	22.6833333333	4516.13333333	1788.42222222	1206.83571429	649.588095238	2541.46666667	141.5	1.2	1417.2	3857.01111111	0.0	2.2	246.866666667	2782.4	9.57142857142	771.233333333	375.316666667	14.0	0.0	775.7	660.4	6876.9	48.0	889.6	1784.33333333	836.533333333	0.0	530.416666667	3920.9	2686.0	19.5	1503.41666667	2257.3	9.4	1242.2	2642.1	2626.99444444	371.75952381	0.0	2025.03333333	14.1666666667	63.0	297.2	138.323809524	1181.0	2919.93333333	0.4
Dendrosporobacter	0.0	0.4	0.2	0.0	0.333333333333	0.0	0.0	0.0	0.5	0.0	0.2	0.5	0.0	0.5	0.111111111111	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerosporobacter	3.16666666667	5.03333333333	2.5	21.6666666667	30.4	6.5	14.65	51.0333333333	4.33333333333	7.18571428571	3.6	18.85	41.0	3.5	32.7	15.85	0.25	9.0	14.3916666667	43.2833333333	12.5	8.31666666667	10.5	10.1166666667	27.0	1.85	79.5	0.142857142857	11.9	0.0	105.166666667	1.5	0.0	13.5428571429	9.1	3.5	0.5	2.4	4.9	8.22222222222	11.0	9.6	11.5833333333	0.2	7.5	9.75	265.5	30.7666666667	15.5	0.2	10.469047619	9.56666666667	16.0	0.0	48.5	2.0	10.0	5.68333333333	316.5	6.7	125.7	4.5	9.5	11.9	2.40952380952	4.0	4.0	1809.63333333	19.5	5.85238095238	0.0	0.0	34.4547619048
Antarcticimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fluviicola	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flectobacillus	3.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Butyricicoccus	39.3333333333	39.2222222222	44.0	88.2523809524	199.246031746	89.0	101.387301587	149.974603175	36.019047619	101.0	60.519047619	134.873015873	275.476190476	43.9023809524	34.8666666667	30.119047619	43.2	64.0634920635	71.15	213.916666667	43.8166666667	94.25	106.288888889	84.8333333333	0.0	67.0817460317	37.8333333333	228.233333333	41.1111111111	30.25	44.0	10.5	70.8333333333	49.6666666667	49.2222222222	65.1666666667	0.0	41.9833333333	20.4333333333	75.1666666667	18.9523809524	36.3333333333	62.7333333333	37.8333333333	151.5	8.66666666667	50.1666666667	68.1666666667	333.222222222	43.8523809524	56.8333333333	37.9904761905	293.666666667	25.0	99.6666666667	125.857142857	157.388888889	31.5	298.0	70.8333333333	37.7333333333	157.841269841	93.2380952381	101.119047619	46.4833333333	28.8333333333	79.8333333333	9.5	125.5	96.5	18.0	36.0	95.7571428571
Rhodovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioalkalimicrobium	0.0	0.0	0.222222222222	0.0	0.0	0.25	0.644444444444	0.0	0.6	0.4	0.0	0.0	0.0	0.2	0.0	0.2	0.644444444444	0.0	0.1	0.0	0.3	0.0	0.3	0.0	0.0	0.1	0.0	0.6	0.0	0.0	1.98888888889	0.0	0.0	0.0	0.0	2.01111111111	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.2	0.0	0.611111111111	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.2	1.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0
Thiobacillus	0.0	0.4	0.6	0.0	1.4	0.0	5.4	0.0	0.2	0.0	0.2	0.0	2.0	1.6	0.2	1.0	0.4	0.2	0.0	0.2	0.0	0.0	0.6	0.0	0.0	0.0	0.0	1.8	0.2	0.1	0.1	0.2	0.2	1.06666666667	0.4	0.4	0.0	0.0	0.4	0.2	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.666666666666	0.0	0.0	0.2	0.6	0.4	0.4	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.8	0.8
Amphritea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella	127.602380952	350.129761905	50.9952380952	65.6654761905	180.555952381	73.2492063492	60.5952380952	520.809920635	41.8111111111	67.944047619	34.7555555556	96.4273809524	46.3976190476	258.166666667	61.3452380952	214.645634921	27.0	62.7595238095	627.371825397	154.895634921	240.770634921	281.902380952	241.002777778	131.477380952	16.8857142857	387.913492063	103.378571429	173.68452381	149.536111111	67.7619047619	30.6619047619	62.7214285714	46.4	90.4392857143	64.3297619048	116.534126984	1.0	44.8111111111	145.695238095	91.7309523809	92.2527777778	30.3761904762	258.994047619	136.775	48.6428571429	43.6833333333	53.6595238095	55.0547619048	41.9095238095	35.7357142857	72.1476190476	126.983333333	640.791269841	4.79285714286	60.7111111111	92.5285714286	122.579761905	40.4333333333	140.538095238	127.79047619	206.725396825	54.1619047619	88.2607142857	117.755555556	357.199206349	9.04285714286	69.9261904762	841.098809524	62.1285714286	216.175396825	25.1666666667	25.8166666667	358.43015873
Actinomadura	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maribacter	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerovirgula	0.0	0.285714285714	0.0	1.0	1.61904761905	0.0	0.0	0.0	0.285714285714	0.0	0.285714285714	0.0	0.444444444444	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142857142857	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gracilimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodonellum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylomarinum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Orbus	0.0	5.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	2.45833333333	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0
Deferrisoma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Uliginosibacterium	7.0	0.2	0.0	0.0	0.0	0.0	2.6	0.0	0.4	0.0	0.0	0.0	0.2	11.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.1	0.2	0.2	0.0	0.0	0.2	0.2	0.2	0.333333333333	0.0	0.0	0.2	0.2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.566666666667	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	1.0	0.2	0.4
Thermolithobacter	0.8	2.6	0.8	2.8	3.4	0.0	0.4	0.4	0.6	0.4	0.8	2.4	1.2	1.06666666667	0.2	1.2	0.0	0.1	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.4	0.4	0.0	0.0	0.8	0.0	0.4	0.0	0.4	0.0
